"","master_key","cntyvtd","county"
"8333","n1150004","1150004","Dawson"
"8334","n1213146","1213146","Denton"
"8335","n3290108B","3290108B","Midland"
"8336","n3550034","3550034","Nueces"
"8337","n3810418","3810418","Randall"
"8338","n4392357","4392357","Tarrant"
"8339","n4630002","4630002","Uvalde"
"8340","n1470002","1470002","Fannin"
"8341","n1670412","1670412","Galveston"
"8342","n2010939","2010939","Harris"
"8343","n2170013","2170013","Hill"
"8344","n2490016","2490016","Jim Wells"
"8345","n2950404","2950404","Lipscomb"
"8346","n294081","294081","Bexar"
"8347","n294032","294032","Bexar"
"8348","n610021","610021","Cameron"
"8349","n710005","710005","Chambers"
"8350","n890201","890201","Colorado"
"8351","n1131136","1131136","Dallas"
"8352","n2150246","2150246","Hidalgo"
"8353","n3290404","3290404","Midland"
"8354","n38702-1B","38702-1B","Red River"
"8355","n4370007","4370007","Swisher"
"8356","n4394290","4394290","Tarrant"
"8357","n4930101","4930101","Wilson"
"8358","n1132902","1132902","Dallas"
"8359","n1133110","1133110","Dallas"
"8360","n1214168","1214168","Denton"
"8361","n1890101","1890101","Hale"
"8362","n2010585","2010585","Harris"
"8363","n2010916","2010916","Harris"
"8364","n50007","50007","Angelina"
"8365","n50012","50012","Angelina"
"8366","n292118","292118","Bexar"
"8367","n670011","670011","Cass"
"8368","n1134035","1134035","Dallas"
"8369","n1131049","1131049","Dallas"
"8370","n4510358","4510358","Tom Green"
"8371","n4510308","4510308","Tom Green"
"8372","n2450082","2450082","Jefferson"
"8373","n3030015","3030015","Lubbock"
"8374","n3030141","3030141","Lubbock"
"8375","n323001C","323001C","Maverick"
"8376","n4391608","4391608","Tarrant"
"8377","n4394410","4394410","Tarrant"
"8378","n1133015","1133015","Dallas"
"8379","n1131739","1131739","Dallas"
"8380","n1710007","1710007","Gillespie"
"8381","n2010399","2010399","Harris"
"8382","n2010393","2010393","Harris"
"8383","n2010227","2010227","Harris"
"8384","n10018","10018","Anderson"
"8385","n250009","250009","Bee"
"8386","n293076","293076","Bexar"
"8387","n1391051","1391051","Ellis"
"8388","n1610004A","1610004A","Freestone"
"8389","n1770005","1770005","Gonzales"
"8390","n4850207","4850207","Wichita"
"8391","n3070402","3070402","Mcculloch"
"8392","n3090042","3090042","Mclennan"
"8393","n3550057","3550057","Nueces"
"8394","n4392462","4392462","Tarrant"
"8395","n4510107","4510107","Tom Green"
"8396","n4530270","4530270","Travis"
"8397","n2010250","2010250","Harris"
"8398","n2090317","2090317","Hays"
"8399","n2310429","2310429","Hunt"
"8400","n2410007","2410007","Jasper"
"8401","n2470001","2470001","Jim Hogg"
"8402","n2990203","2990203","Llano"
"8403","n212014","212014","Bastrop"
"8404","n294012","294012","Bexar"
"8405","n292167","292167","Bexar"
"8406","n410050","410050","Brazos"
"8407","n910110","910110","Comal"
"8408","n1134087","1134087","Dallas"
"8409","n4530241","4530241","Travis"
"8410","n4790169","4790169","Webb"
"8411","n2370002","2370002","Jack"
"8412","n3090019","3090019","Mclennan"
"8413","n3290203","3290203","Midland"
"8414","n3630028","3630028","Palo Pinto"
"8415","n4391154","4391154","Tarrant"
"8416","n4391439","4391439","Tarrant"
"8417","n1133209","1133209","Dallas"
"8418","n1410092","1410092","El Paso"
"8419","n1630005","1630005","Frio"
"8420","n1870110","1870110","Guadalupe"
"8421","n2010519","2010519","Harris"
"8422","n2170007","2170007","Hill"
"8423","n550401","550401","Caldwell"
"8424","n910406","910406","Comal"
"8425","n1131081","1131081","Dallas"
"8426","n1133319","1133319","Dallas"
"8427","n1870211","1870211","Guadalupe"
"8428","n2010419","2010419","Harris"
"8429","n3810131","3810131","Randall"
"8430","n4394512","4394512","Tarrant"
"8431","n4391095","4391095","Tarrant"
"8432","n4391515","4391515","Tarrant"
"8433","n2010542","2010542","Harris"
"8434","n2010959","2010959","Harris"
"8435","n2011082","2011082","Harris"
"8436","n2210105","2210105","Hood"
"8437","n325004B","325004B","Medina"
"8438","n3670115","3670115","Parker"
"8439","n390008","390008","Brazoria"
"8440","n550100","550100","Caldwell"
"8441","n790404","790404","Cochran"
"8442","n850239","850239","Collin"
"8443","n1131170","1131170","Dallas"
"8444","n1132400","1132400","Dallas"
"8445","n2910008","2910008","Liberty"
"8446","n3090061","3090061","Mclennan"
"8447","n3390045","3390045","Montgomery"
"8448","n3550077","3550077","Nueces"
"8449","n1134624","1134624","Dallas"
"8450","n1133611","1133611","Dallas"
"8451","n2090204","2090204","Hays"
"8452","n2150146","2150146","Hidalgo"
"8453","n2310107","2310107","Hunt"
"8454","n2510037","2510037","Johnson"
"8455","n50026","50026","Angelina"
"8456","n292181F","292181F","Bexar"
"8457","n850133","850133","Collin"
"8458","n1134100","1134100","Dallas"
"8459","n1132015","1132015","Dallas"
"8460","n1132055","1132055","Dallas"
"8461","n4790266","4790266","Webb"
"8462","n2450025","2450025","Jefferson"
"8463","n3030111","3030111","Lubbock"
"8464","n3030037","3030037","Lubbock"
"8465","n41901SE","41901SE","Shelby"
"8466","n4392614","4392614","Tarrant"
"8467","n4530162","4530162","Travis"
"8468","n1410072","1410072","El Paso"
"8469","n1670341","1670341","Galveston"
"8470","n2010164","2010164","Harris"
"8471","n2010213","2010213","Harris"
"8472","n2010710","2010710","Harris"
"8473","n2450062","2450062","Jefferson"
"8474","n294181","294181","Bexar"
"8475","n293139A","293139A","Bexar"
"8476","n1212069","1212069","Denton"
"8477","n1350402","1350402","Ector"
"8478","n1810103","1810103","Grayson"
"8479","n1870117","1870117","Guadalupe"
"8480","n4393361","4393361","Tarrant"
"8481","n4393716","4393716","Tarrant"
"8482","n4394599","4394599","Tarrant"
"8483","n4393574","4393574","Tarrant"
"8484","n1590202","1590202","Franklin"
"8485","n1870404","1870404","Guadalupe"
"8486","n2010242","2010242","Harris"
"8487","n2450020","2450020","Jefferson"
"8488","n2790009","2790009","Lamb"
"8489","n3090079","3090079","Mclennan"
"8490","n270318","270318","Bell"
"8491","n294090","294090","Bexar"
"8492","n292156","292156","Bexar"
"8493","n610036","610036","Cameron"
"8494","n850151","850151","Collin"
"8495","n1133007","1133007","Dallas"
"8496","n4910136","4910136","Williamson"
"8497","n49904-3","49904-3","Wood"
"8498","n3730003","3730003","Polk"
"8499","n4230010","4230010","Smith"
"8500","n4391747","4391747","Tarrant"
"8501","n4393669","4393669","Tarrant"
"8502","n4530125","4530125","Travis"
"8503","n4590016","4590016","Upshur"
"8504","n1134126","1134126","Dallas"
"8505","n1131163","1131163","Dallas"
"8506","n1214183","1214183","Denton"
"8507","n1410127","1410127","El Paso"
"8508","n1574076","1574076","Fort Bend"
"8509","n3490300","3490300","Navarro"
"8510","n1410196","1410196","El Paso"
"8511","n1670144","1670144","Galveston"
"8512","n1910401","1910401","Hall"
"8513","n2010288","2010288","Harris"
"8514","n2010620","2010620","Harris"
"8515","n2010951","2010951","Harris"
"8516","n4530152","4530152","Travis"
"8517","n4630014","4630014","Uvalde"
"8518","n4790250B","4790250B","Webb"
"8519","n4910186","4910186","Williamson"
"8520","n4970018","4970018","Wise"
"8521","n2090436","2090436","Hays"
"8522","n2190035","2190035","Hockley"
"8523","n4230033","4230033","Smith"
"8524","n4394018","4394018","Tarrant"
"8525","n4392145","4392145","Tarrant"
"8526","n4530380","4530380","Travis"
"8527","n1134529","1134529","Dallas"
"8528","n1219200","1219200","Denton"
"8529","n1410173","1410173","El Paso"
"8530","n1610011B","1610011B","Freestone"
"8531","n1890205","1890205","Hale"
"8532","n2010928","2010928","Harris"
"8533","n4530352","4530352","Travis"
"8534","n4530182","4530182","Travis"
"8535","n467001C","467001C","Van Zandt"
"8536","n4790130","4790130","Webb"
"8537","n4910253","4910253","Williamson"
"8538","n4930416","4930416","Wilson"
"8539","n2010265","2010265","Harris"
"8540","n2010597","2010597","Harris"
"8541","n4394092","4394092","Tarrant"
"8542","n4391146","4391146","Tarrant"
"8543","n4394595","4394595","Tarrant"
"8544","n4392708","4392708","Tarrant"
"8545","n294159","294159","Bexar"
"8546","n291132","291132","Bexar"
"8547","n330004","330004","Borden"
"8548","n850005","850005","Collin"
"8549","n1132112","1132112","Dallas"
"8550","n1211044","1211044","Denton"
"8551","n4910305","4910305","Williamson"
"8552","n3350001","3350001","Mitchell"
"8553","n3550097","3550097","Nueces"
"8554","n39304-2","39304-2","Roberts"
"8555","n4391085","4391085","Tarrant"
"8556","n4394497","4394497","Tarrant"
"8557","n4770104","4770104","Washington"
"8558","n1211038","1211038","Denton"
"8559","n1571144","1571144","Fort Bend"
"8560","n2010079","2010079","Harris"
"8561","n2010742","2010742","Harris"
"8562","n21304SE","21304SE","Henderson"
"8563","n2550005","2550005","Karnes"
"8564","n291110","291110","Bexar"
"8565","n850028","850028","Collin"
"8566","n1132137","1132137","Dallas"
"8567","n1211061","1211061","Denton"
"8568","n1572023","1572023","Fort Bend"
"8569","n2010096","2010096","Harris"
"8570","n2670004","2670004","Kimble"
"8571","n3030010","3030010","Lubbock"
"8572","n329108A","329108A","Midland"
"8573","n3550075","3550075","Nueces"
"8574","n4391021","4391021","Tarrant"
"8575","n4394375","4394375","Tarrant"
"8576","n2010102","2010102","Harris"
"8577","n2010765","2010765","Harris"
"8578","n2010643","2010643","Harris"
"8579","n2130002","2130002","Henderson"
"8580","n2150095","2150095","Hidalgo"
"8581","n2510029","2510029","Johnson"
"8582","n294113","294113","Bexar"
"8583","n291010","291010","Bexar"
"8584","n292017","292017","Bexar"
"8585","n37003B","37003B","Bowie"
"8586","n730042","730042","Cherokee"
"8587","n850128","850128","Collin"
"8588","n4530372A","4530372A","Travis"
"8589","n3390028A","3390028A","Montgomery"
"8590","n3390098","3390098","Montgomery"
"8591","n3550052","3550052","Nueces"
"8592","n3990004","3990004","Runnels"
"8593","n4350201","4350201","Sutton"
"8594","n4392827B","4392827B","Tarrant"
"8595","n1132805","1132805","Dallas"
"8596","n2010788","2010788","Harris"
"8597","n2150118","2150118","Hidalgo"
"8598","n2210101","2210101","Hood"
"8599","n2730034","2730034","Kleberg"
"8600","n2970014","2970014","Live Oak"
"8601","n294136","294136","Bexar"
"8602","n291033","291033","Bexar"
"8603","n291154B","291154B","Bexar"
"8604","n370013","370013","Bowie"
"8605","n770024","770024","Clay"
"8606","n850105","850105","Collin"
"8607","n4392673","4392673","Tarrant"
"8608","n2930405","2930405","Limestone"
"8609","n3390005","3390005","Montgomery"
"8610","n3430103","3430103","Morris"
"8611","n3550029","3550029","Nueces"
"8612","n397001D","397001D","Rockwall"
"8613","n4150009","4150009","Scurry"
"8614","n1132087","1132087","Dallas"
"8615","n2010934","2010934","Harris"
"8616","n2150141","2150141","Hidalgo"
"8617","n2170005","2170005","Hill"
"8618","n2570013","2570013","Kaufman"
"8619","n277003F","277003F","Lamar"
"8620","n270216","270216","Bell"
"8621","n293195","293195","Bexar"
"8622","n292057","292057","Bexar"
"8623","n410025","410025","Brazos"
"8624","n690301","690301","Castro"
"8625","n850168","850168","Collin"
"8626","n4890009","4890009","Willacy"
"8627","n5050002","5050002","Zapata"
"8628","n2450097","2450097","Jefferson"
"8629","n2790002","2790002","Lamb"
"8630","n2910025","2910025","Liberty"
"8631","n4393584","4393584","Tarrant"
"8632","n4393260","4393260","Tarrant"
"8633","n4410403","4410403","Taylor"
"8634","n1131307","1131307","Dallas"
"8635","n1850002","1850002","Grimes"
"8636","n2010580","2010580","Harris"
"8637","n2010911","2010911","Harris"
"8638","n2011160","2011160","Harris"
"8639","n2010828","2010828","Harris"
"8640","n130021","130021","Atascosa"
"8641","n294096","294096","Bexar"
"8642","n37016A","37016A","Bowie"
"8643","n610030","610030","Cameron"
"8644","n910108","910108","Comal"
"8645","n1132027","1132027","Dallas"
"8646","n4530393","4530393","Travis"
"8647","n4610003","4610003","Upton"
"8648","n4790311","4790311","Webb"
"8649","n2150218","2150218","Hidalgo"
"8650","n2450037","2450037","Jefferson"
"8651","n3490201","3490201","Navarro"
"8652","n3710006","3710006","Pecos"
"8653","n4010318","4010318","Rusk"
"8654","n4391293","4391293","Tarrant"
"8655","n1350305","1350305","Ector"
"8656","n1870226","1870226","Guadalupe"
"8657","n2010520","2010520","Harris"
"8658","n2010225","2010225","Harris"
"8659","n2090125","2090125","Hays"
"8660","n2150181","2150181","Hidalgo"
"8661","n292011","292011","Bexar"
"8662","n293149","293149","Bexar"
"8663","n730048","730048","Cherokee"
"8664","n1134014","1134014","Dallas"
"8665","n1132900","1132900","Dallas"
"8666","n1133314","1133314","Dallas"
"8667","n4393396","4393396","Tarrant"
"8668","n2010534","2010534","Harris"
"8669","n2010782","2010782","Harris"
"8670","n2010865","2010865","Harris"
"8671","n3090040","3090040","Mclennan"
"8672","n3390104","3390104","Montgomery"
"8673","n4391490","4391490","Tarrant"
"8674","n1190009","1190009","Delta"
"8675","n1410110","1410110","El Paso"
"8676","n1572089","1572089","Fort Bend"
"8677","n1574012","1574012","Fort Bend"
"8678","n1670461","1670461","Galveston"
"8679","n1810209","1810209","Grayson"
"8680","n5017B","5017B","Angelina"
"8681","n291027","291027","Bexar"
"8682","n293005","293005","Bexar"
"8683","n850111","850111","Collin"
"8684","n1134079","1134079","Dallas"
"8685","n1132096","1132096","Dallas"
"8686","n4530454","4530454","Travis"
"8687","n4550015","4550015","Trinity"
"8688","n4810401","4810401","Wharton"
"8689","n2010142","2010142","Harris"
"8690","n2010474","2010474","Harris"
"8691","n2150135","2150135","Hidalgo"
"8692","n3670260","3670260","Parker"
"8693","n4150015","4150015","Scurry"
"8694","n4510304","4510304","Tom Green"
"8695","n1213144","1213144","Denton"
"8696","n1391023","1391023","Ellis"
"8697","n1410050","1410050","El Paso"
"8698","n1550201","1550201","Foard"
"8699","n1870104","1870104","Guadalupe"
"8700","n2010388","2010388","Harris"
"8701","n294153","294153","Bexar"
"8702","n293111","293111","Bexar"
"8703","n33003B","33003B","Borden"
"8704","n430002","430002","Brewster"
"8705","n1133802","1133802","Dallas"
"8706","n1132501","1132501","Dallas"
"8707","n4690008","4690008","Victoria"
"8708","n3390060","3390060","Montgomery"
"8709","n3550092A","3550092A","Nueces"
"8710","n3950006","3950006","Robertson"
"8711","n4250001","4250001","Somervell"
"8712","n4530327","4530327","Travis"
"8713","n4690002","4690002","Victoria"
"8714","n1350111","1350111","Ector"
"8715","n1750042","1750042","Goliad"
"8716","n2010328","2010328","Harris"
"8717","n2011074","2011074","Harris"
"8718","n2150078","2150078","Hidalgo"
"8719","n2250003","2250003","Houston"
"8720","n50002","50002","Angelina"
"8721","n291073","291073","Bexar"
"8722","n291116","291116","Bexar"
"8723","n850022","850022","Collin"
"8724","n850065","850065","Collin"
"8725","n1010101","1010101","Cottle"
"8726","n4910421","4910421","Williamson"
"8727","n2690003","2690003","King"
"8728","n3030004","3030004","Lubbock"
"8729","n3310105","3310105","Milam"
"8730","n4090101","4090101","San Patricio"
"8731","n4394222","4394222","Tarrant"
"8732","n4392520","4392520","Tarrant"
"8733","n1133093","1133093","Dallas"
"8734","n1410004","1410004","El Paso"
"8735","n1670197","1670197","Galveston"
"8736","n2010434","2010434","Harris"
"8737","n2010974","2010974","Harris"
"8738","n2330021","2330021","Hutchinson"
"8739","n230003","230003","Baylor"
"8740","n294199","294199","Bexar"
"8741","n294196","294196","Bexar"
"8742","n293155","293155","Bexar"
"8743","n410065","410065","Brazos"
"8744","n850214","850214","Collin"
"8745","n4394683","4394683","Tarrant"
"8746","n2510012B","2510012B","Johnson"
"8747","n2870401","2870401","Lee"
"8748","n3090034","3090034","Mclennan"
"8749","n3590303","3590303","Oldham"
"8750","n3870004","3870004","Red River"
"8751","n4230027","4230027","Smith"
"8752","n1132154","1132154","Dallas"
"8753","n1131121","1131121","Dallas"
"8754","n1230303","1230303","Dewitt"
"8755","n2010040","2010040","Harris"
"8756","n2011120","2011120","Harris"
"8757","n2150032","2150032","Hidalgo"
"8758","n7004A","7004A","Aransas"
"8759","n294050","294050","Bexar"
"8760","n291070","291070","Bexar"
"8761","n293011","293011","Bexar"
"8762","n390043","390043","Brazoria"
"8763","n570009","570009","Calhoun"
"8764","n4391120","4391120","Tarrant"
"8765","n4394070","4394070","Tarrant"
"8766","n2430002","2430002","Jeff Davis"
"8767","n2593060","2593060","Kendall"
"8768","n3030054","3030054","Lubbock"
"8769","n3290104","3290104","Midland"
"8770","n3530001","3530001","Nolan"
"8771","n3670230","3670230","Parker"
"8772","n850068","850068","Collin"
"8773","n930012","930012","Comanche"
"8774","n1133047","1133047","Dallas"
"8775","n1212101","1212101","Denton"
"8776","n2010725","2010725","Harris"
"8777","n2090342B","2090342B","Hays"
"8778","n170001","170001","Bailey"
"8779","n1131079","1131079","Dallas"
"8780","n1133108","1133108","Dallas"
"8781","n1132504","1132504","Dallas"
"8782","n1213124","1213124","Denton"
"8783","n1430025","1430025","Erath"
"8784","n3550012","3550012","Nueces"
"8785","n4050003","4050003","San Augustine"
"8786","n4392281","4392281","Tarrant"
"8787","n4393216","4393216","Tarrant"
"8788","n4410305","4410305","Taylor"
"8789","n1830017","1830017","Gregg"
"8790","n1990013","1990013","Hardin"
"8791","n2010325","2010325","Harris"
"8792","n2450103","2450103","Jefferson"
"8793","n2930103","2930103","Limestone"
"8794","n3070302","3070302","Mcculloch"
"8795","n1150002","1150002","Dawson"
